series,country,code,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015
Energy use (kg of oil equivalent per capita),Bangladesh,BGD,135.731818122899,146.020333493146,147.218775453245,152.886779717247,153.610680811026,157.507771819724,166.810311762349,172.410848575124,179.163096598355,186.739984408417,200.476148861689,206.096641968964,214.207205552797,216.712131983169,224.247206163084,0
Energy use (kg of oil equivalent per capita),Barbados,BRB,0,0,0,0,1402.92856661853,1451.40041532381,1474.06315508774,1478.1339388399,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Belarus,BLR,2462.41105614348,2485.56511127658,2550.108823149,2643.68751307194,2752.759002794,2768.82153868282,2965.37796655132,2917.9070329077,2932.1032726227,2790.77788052353,2902.10543497378,3101.43111508223,3228.47300408306,2888.46029173763,2936.57754684202,0
Energy use (kg of oil equivalent per capita),Belgium,BEL,5669.35817583222,5634.21548679492,5390.71973335359,5590.02597595848,5592.98874969209,5555.61578402951,5470.49182410472,5336.96321183546,5454.66715929162,5196.58198268641,5539.47222297176,5092.31614681439,4845.48829505754,4997.46330606994,4708.22121789549,4687.7870492938
Energy use (kg of oil equivalent per capita),Belize,BLZ,0,0,0,0,570.507346662348,575.5529419335,597.475319406137,601.148260722729,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Benin,BEN,274.546469427423,283.19371612427,294.688789912117,301.464286301018,305.24283701107,296.610762882761,339.232705128881,358.086118010907,355.152958248966,361.616787895543,372.887569910806,371.896691604194,373.983484933192,379.532076041145,388.708653233489,0
Energy use (kg of oil equivalent per capita),Bermuda,BMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Bhutan,BTN,0,0,0,0,276.691507415332,308.219954220272,314.550260212075,359.542084843091,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Bolivia,BOL,569.942853663689,436.036114878822,514.061967191196,525.568851028097,517.42943261113,554.909251968378,682.780859572288,546.853590144911,571.868359081006,585.848431677445,627.782008957661,652.306436733695,738.045496650899,730.453555910692,767.956771237753,0
Energy use (kg of oil equivalent per capita),Bosnia and Herzegovina,BIH,1044.82434249385,1004.94994781595,1052.11148418745,1052.76649189199,1161.35549326767,1230.3150524119,1304.37858947174,1321.58625652311,1510.18912012127,1602.52580420507,1700.47871268633,1909.65733585832,1821.20468770308,1787.38743329496,2194.77792623433,0
Energy use (kg of oil equivalent per capita),Botswana,BWA,1070.31016190707,1060.8005587956,1057.48287876348,1035.68717421959,1000.7901962542,1014.41618108167,1029.00482044432,1043.04466144587,1081.85818243358,988.483794174131,1059.3848540488,997.944090647131,1112.95081088695,1159.39733225206,1250.67816305747,0
Energy use (kg of oil equivalent per capita),Brazil,BRA,1077.13730905584,1081.73831916507,1096.66605162732,1101.61423353416,1149.81029466062,1165.92164213113,1193.75164857958,1248.77675331706,1305.78949424833,1251.84144283752,1372.61124539446,1382.79892374997,1431.0476602212,1479.90430933711,1515.56252854316,0
Energy use (kg of oil equivalent per capita),British Virgin Islands,VGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Brunei Darussalam,BRN,7304.93468617504,6623.00919467819,6343.40589063773,7226.39245089243,6507.90142557189,6179.46817639782,8642.2834233251,8701.7280848161,9377.27803320866,7904.3776886469,8259.16315773376,9697.02470523725,9443.9154052328,7398.2081799213,8527.80563887223,0
Energy use (kg of oil equivalent per capita),Bulgaria,BGR,2277.36796728392,2421.14536113856,2410.96935484674,2490.41667315085,2440.69815961414,2597.89616674405,2691.46043782007,2666.11144523943,2648.86705627088,2351.6550533062,2416.70390728324,2617.12786908804,2513.35238098367,2329.122801222,2477.65540069696,0
Energy use (kg of oil equivalent per capita),Burkina Faso,BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Burundi,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Cabo Verde,CPV,0,0,0,0,185.660345870622,204.075322346248,207.854452975987,207.581773111107,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Cambodia,KHM,273.814475873544,270.976682515853,310.725252058674,315.288030742241,255.895193341412,255.663171072211,251.436612638379,251.273789406991,248.24209009029,355.868923099768,365.446392132366,376.551086412548,386.485590413169,393.149190835089,413.528108359337,0
Energy use (kg of oil equivalent per capita),Cameroon,CMR,423.10830329001,417.005726513424,415.589988456985,420.843063945437,422.19364188419,413.16021921224,383.069805731571,351.232827047868,344.307996056435,361.72582425821,354.218864223864,331.859139720321,332.744052015786,339.980850724237,344.652306337116,0
Energy use (kg of oil equivalent per capita),Canada,CAN,8265.07992477285,8056.361631554,7994.10370781473,8341.75622433413,8456.03625708374,8422.3010010442,8239.94156431421,8213.42425523321,8194.83640445007,7796.84894491296,7788.32877304651,7911.57924054247,7733.59589288227,7744.15883108437,7898.60652740219,7631.00172981006
Energy use (kg of oil equivalent per capita),Cayman Islands,CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Central African Republic,CAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Chad,TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Channel Islands,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),Chile,CHL,1623.34542834632,1574.7022940606,1612.28855603744,1612.09015902399,1699.56895896678,1734.92489775077,1788.30621359794,1836.79478269038,1801.11542332591,1735.63003436092,1795.40148615974,1936.94890494459,2123.80262957287,2187.73505250125,2020.95896288638,1996.85304853132
Energy use (kg of oil equivalent per capita),China,CHN,898.987313140273,928.811433738255,984.810714620431,1118.43177274138,1268.13290434581,1393.69132405731,1515.1736777471,1630.17102857988,1672.90411994066,1778.43351862146,1954.72255616896,2085.08302163141,2149.60256906343,2204.24329905226,2224.35489845903,0
Energy use (kg of oil equivalent per capita),Colombia,COL,660.362230337866,647.390525666279,625.027129787515,628.609285649082,625.824398431213,642.876066038822,666.787331987166,654.309478160175,676.837335240028,693.523385598888,696.842613556207,690.498443049028,690.025091975839,729.208470937856,730.325495336895,0
Energy use (kg of oil equivalent per capita),Comoros,COM,0,0,0,0,58.5496225271395,62.4286078251729,69.4498415055403,66.4584302518775,0,0,0,0,0,0,0,0
Energy use (kg of oil equivalent per capita),"Congo, Dem. Rep.",COD,275.341225952405,275.714760382582,276.707274518849,278.763137386117,281.465207542173,283.50925970729,285.314574517303,286.886858541261,288.641300546303,288.254115473392,289.488587130576,297.519407069463,357.016932365957,362.652518864941,366.31166348963,0
